,4EBP1_pS65,ACC_pS79,Akt_pS473,Akt_pT308,AMPK_pT172,Bad_pS112,c-Met_pY1235,c-Raf_pS338,Chk1_pS345,Chk2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
4EBP1_pS65,0.252781437,0.001621913,0.000761093,0.000789991,0.001014521,0.000817134,0.000244033,0.006818261,0.002972913,0.003177941,0.000531869,0.000698318,0.000754505,0.004433727,0.000439317,0.001784836,0.000166803,0.002776643,0.002883041,0.028496349,0.01286415,0.000667504,0.001298586,0.00308385,0.000683254,0.00066463,0.000335847,0.005446747,0.004275917,0.00060492,0.001756058,0.000806123,0.000615457,0.39903163,0.002002601
ACC_pS79,0.00105397,0.000534454,0.000614248,0.000672906,0.000354657,0.006036727,0.000551497,0.003614592,0.000831352,0.000555082,0.002905352,0.001257697,0.000265774,0.003792651,0.000785751,0.000569502,0.000199828,0.001459051,0.000596746,0.002095283,0.000819311,0.004053444,0.000795514,0.002754193,0.000772599,0.000417458,0.000323025,0.001289757,0.000682389,0.000577758,0.00311348,0.000490774,0.011028201,0.001385662,0.00314123
Akt_pS473,5.76E-05,1.49E-05,0.554694861,0.018350826,0.005343043,0.730031489,8.46E-06,0.000406548,0.003361768,7.52E-05,0.002163339,0.000612895,3.31E-05,0.993761589,0.000243436,0.000241666,2.66E-05,0.000214463,0.000387736,0.00135868,0.013172933,5.01E-05,0.009245529,0.00021454,0.082740125,0.005103986,2.99E-05,0.119661332,0.000455653,4.46E-05,0.003789369,0.000854052,1.65E-05,0.414940803,0.075926359
Akt_pT308,4.04E-05,1.55E-05,0.001785682,0.984660113,0.000438472,0.020819645,8.36E-06,0.000174553,0.00167609,2.63E-05,0.002546386,0.000694172,2.43E-05,0.694536687,0.000247151,0.000175671,2.73E-05,0.000168944,5.36E-05,0.000836564,0.002783402,3.23E-05,0.014022033,7.38E-05,0.078527297,0.074252965,3.28E-05,0.077482494,6.21E-05,4.19E-05,0.00359442,0.000633231,1.66E-05,0.196380897,0.170541704
AMPK_pT172,0.000596234,0.315971015,0.000735235,0.000643342,0.004919405,0.001127313,0.000248237,0.001331983,0.002941251,0.000494341,0.000509249,0.000500044,0.000267381,0.000443961,0.000412774,0.000657617,0.000654786,0.00047632,0.364639253,0.002568402,0.000376075,0.001419106,0.002321158,0.000789384,0.000713685,0.000397003,0.000743689,0.016878806,0.01409805,0.000516524,0.000669584,0.000518864,0.004701462,0.009387369,0.001516033
Bad_pS112,0.0010902,0.000353629,0.000667693,0.002430495,0.005071735,0.475481218,0.000246313,0.016517353,0.02655043,0.000691348,0.000999001,0.000774973,0.001348925,0.00407175,0.002980506,0.001091312,0.773754178,0.182428998,0.000767163,0.031408509,0.000706279,0.002068304,0.016936199,0.001519011,0.000776325,0.10497249,0.001620392,0.001014865,0.000665308,0.003879097,0.0172224,0.01211537,0.000678258,0.000884444,0.001964068
c-Met_pY1235,0.000581615,0.000326255,0.000598515,0.001037052,0.00030399,0.000744003,0.002039626,0.021776324,0.00049086,0.000662644,0.000482443,0.000559652,0.000541846,0.000392086,0.000401942,0.177750704,0.000332267,0.001368656,0.000649804,0.001005271,0.000404096,0.002535066,0.003241715,0.000689623,0.00147516,0.040389224,0.111273143,0.004794701,0.001398875,0.000525823,0.233313798,0.187100763,0.000772772,0.000593974,0.000723685
c-Raf_pS338,0.000629898,0.000457808,0.003325646,0.000660837,0.000538576,0.015494745,0.000704577,0.249689542,0.000524303,0.00069658,0.023187783,0.007319765,0.000306711,0.000665713,0.001871215,0.000983856,0.000249888,0.16187324,0.001658345,0.031070914,0.000582022,0.000596818,0.00083009,0.000567894,0.001284619,0.001570395,0.001298287,0.053205153,0.000694943,0.000787407,0.002201808,0.000432825,0.00336325,0.351100542,0.001080095
Chk1_pS345,0.000569282,0.000334169,0.000601732,0.001070343,0.06203886,0.000773328,0.000285267,0.076215999,0.944242538,0.001045984,0.000934308,0.000903,0.000349878,0.014188301,0.001911844,0.000540504,0.000959749,0.000478975,0.001361108,0.001410883,0.000385336,0.05478913,0.000913519,0.014989184,0.001730744,0.004708609,0.001536673,0.000910317,0.002124123,0.001108216,0.01155137,0.096815509,0.001044527,0.00214915,0.002016187
Chk2_pT68,0.000658449,0.000374814,0.000995634,0.000649974,0.000402442,0.000528228,0.000513238,0.008625609,0.000920168,0.988852614,0.000745338,0.00054975,0.000633577,0.001082807,0.000400908,0.000933872,0.000159658,0.000457423,0.000775975,0.001009442,0.017562234,0.001124985,0.04022016,0.003320334,0.001172339,0.000558076,0.000734877,0.002055342,0.002331279,0.000512741,0.001222465,0.000747054,0.000514279,0.000880948,0.001760323
EGFR_pY1068,0.00060014,0.000351145,0.001398593,0.001022016,0.001598514,0.003218124,0.000292915,0.235922794,0.000561077,0.000559343,0.136621757,0.001799494,0.000285045,0.020798757,0.000505358,0.471801059,0.000780613,0.005032868,0.000788555,0.1478112,0.000338367,0.003408279,0.048150496,0.001479326,0.198941621,0.268135373,0.106174648,0.065652176,0.000539548,0.00051064,0.754313219,0.127537469,0.001705587,0.005352332,0.004741647
EGFR_pY1173,0.000608976,0.000352094,0.001388023,0.001083343,0.000883792,0.002839014,0.000275356,0.001435652,0.00052877,0.000648395,0.005307923,0.001289402,0.000271334,0.032771046,0.00046183,0.010573693,0.000569411,0.010147323,0.000707807,0.111774136,0.000340578,0.003757819,0.197764778,0.001529698,0.079799317,0.054890819,0.000795078,0.081937273,0.000542914,0.000516343,0.004477828,0.000723107,0.001887688,0.004421639,0.00283644
ER-alpha_pS118,0.000755426,0.000326833,0.00066977,0.001103594,0.000387446,0.000523193,0.006124345,0.000523084,0.000495553,0.000499345,0.003821783,0.000629787,0.087884781,0.000417524,0.00040356,0.000532773,0.000164328,0.013049297,0.000581086,0.000742998,0.001109762,0.000498216,0.000523266,0.000591174,0.26818456,0.000719659,0.000803906,0.000983811,0.001323828,0.000538302,0.000655746,0.000351911,0.000917835,0.001038315,0.001185929
GSK3-alpha-beta_pS21_S9,0.000561059,0.000355753,0.001065696,0.001038566,0.003003254,0.000972067,0.000247252,0.000517908,0.000689129,0.000601476,0.001126012,0.000887526,0.000275925,0.00144701,0.000594581,0.00187963,0.000161416,0.000455473,0.26071979,0.00158165,0.004694524,0.000506856,0.000672811,0.000993,0.000572253,0.000910812,0.000326259,0.005195132,0.000915797,0.000524831,0.001597108,0.000408074,0.000532353,0.002526143,0.00390763
HER2_pY1248,0.000597491,0.000363439,0.001445234,0.000756628,0.001559745,0.003165559,0.000252399,0.232786762,0.000507712,0.000609784,0.007978688,0.002156875,0.000318275,0.013126331,0.000949386,0.691221435,0.00027178,0.015332239,0.000931,0.030625916,0.000342278,0.001543008,0.146922828,0.001025905,0.209957953,0.072513075,0.110579141,0.174107227,0.016242214,0.000518704,0.400188422,0.133420098,0.000928253,0.005532004,0.002824641
JNK_pT183_pT185,0.000697639,0.00048485,0.003013904,0.000832148,0.000431055,0.000896898,0.000549842,0.000492056,0.000513871,0.000962235,0.001601813,0.000822785,0.000261952,0.000847764,0.000539809,0.002927182,0.000160092,0.000438501,0.001585126,0.15333312,0.000411522,0.000475412,0.00054244,0.000573245,0.000724309,0.000933248,0.000406546,0.004830734,0.000550143,0.00064413,0.000792278,0.000378718,0.002844581,0.101621111,0.001117476
MAPK_pT202_Y204,0.000862092,0.000432622,0.000896416,0.000643071,0.005647446,0.238491646,0.000240776,0.021314257,0.002340679,0.000992963,0.229123839,0.099255808,0.000260971,0.001607292,0.510127191,0.000600416,0.999978449,0.995471934,0.288847542,0.001243422,0.000815072,0.000475838,0.000956351,0.001279966,0.952208277,0.002839986,0.00049311,0.006842175,0.00531048,0.001923564,0.039726027,0.003372691,0.000550429,0.031005393,0.040017685
MEK1_pS217_S221,0.00017395,8.78E-05,0.00079823,0.000708953,0.003059706,0.011612773,4.50E-05,0.000290295,0.000522043,0.000155212,0.346508867,0.571703152,4.56E-05,0.00389975,0.018430771,0.000166053,0.999999905,0.994509681,0.000177444,0.002114198,0.00027903,0.000275601,0.001162937,0.0003735,0.292357887,0.009819735,0.000142236,0.010426899,0.000107919,0.000271331,0.016672256,0.000967486,0.000100763,0.001653885,0.449090262
mTOR_pS2448,0.980982643,2.61E-05,0.999973756,0.999998088,2.31E-05,0.000957013,3.40E-05,0.000495668,0.001820605,0.015460174,0.000263285,0.000125971,2.57E-05,0.000872021,0.000114096,0.000100826,6.63E-06,0.000584168,0.000181021,0.001096999,0.002057045,8.47E-05,0.011248992,0.761309918,2.59E-05,3.80E-05,2.84E-05,0.034500282,0.000588403,2.10E-05,0.000226159,0.000163918,2.92E-05,0.000456291,9.91E-05
NF-kB-p65_pS536,0.000552308,0.007513196,0.00062786,0.003574237,0.039949702,0.000685956,0.000313651,0.002557467,0.00125534,0.000502879,0.000629825,0.000452219,0.002536571,0.000891948,0.00039178,0.050501453,0.001982412,0.000474595,0.001848857,0.938662205,0.000478186,0.001540431,0.005030717,0.001046165,0.002048576,0.000394438,0.002219456,0.010851668,0.00329278,0.000559375,0.000685523,0.001283152,0.000686303,0.01122087,0.001154705
p27_pT157,0.000646863,0.001063264,0.000857288,0.001281967,0.000318177,0.000532049,0.000388417,0.000877165,0.000889926,0.000575728,0.001812183,0.001437321,0.000265231,0.000474672,0.000781536,0.000603782,0.000169327,0.001194931,0.000756445,0.000809007,0.00057699,0.000367446,0.011384502,0.000771415,0.000573984,0.000826398,0.000320685,0.002375227,0.003396921,0.001207095,0.001108161,0.000424125,0.001954654,0.000984835,0.001028057
p27_pT198,0.000550328,0.001028276,0.000600731,0.001032847,0.001418107,0.003017546,0.000350008,0.000550238,0.00066952,0.000781209,0.047246532,0.06190704,0.000452004,0.000444954,0.021104,0.000518372,0.000264734,0.000451772,0.000716169,0.002547283,0.000776284,0.00244082,0.00760161,0.000893776,0.001163259,0.022815858,0.00036534,0.001391206,0.000588438,0.001169834,0.001010613,0.000524609,0.000650154,0.009174371,0.000896562
p38_pT180_Y182,0.000665992,0.00033229,0.000763356,0.000643152,0.000358533,0.001102386,0.000278548,0.000510256,0.000506954,0.000686838,0.002025042,0.001014517,0.000371669,0.001553174,0.000713987,0.003944973,0.00019137,0.00132351,0.000942158,0.001582331,0.003017496,0.000820176,0.047552931,0.001228367,0.000949709,0.001134778,0.000323154,0.336068161,0.001175505,0.000528864,0.000640123,0.000421148,0.00070584,0.008117234,0.004364964
p70S6K_pT389,0.002889355,0.00120176,0.000766418,0.001481611,0.001219036,0.00450104,0.000242148,0.001639001,0.001368523,0.000781187,0.000550925,0.157375623,0.000990696,0.381291764,0.00040963,0.013054338,0.000161454,0.00568792,0.907178983,0.030078703,0.029855346,0.120593878,0.001298846,0.999973181,0.000813157,0.224464188,0.000405171,0.898293595,0.001288511,0.999878916,0.000702729,0.000416269,0.000614199,0.001444766,0.001728002
p90RSK_pT359_S363,0.001147425,0.000418011,0.000734101,0.001271041,0.000518112,0.799391812,0.000383411,0.0044305,0.003882722,0.000823077,0.00111824,0.000617914,0.000266603,0.019426053,0.001413982,0.000799277,0.000555602,0.002960066,0.043337597,0.001820935,0.00059302,0.000553218,0.002372909,0.001071545,0.002023128,0.004573247,0.000583774,0.002388585,0.134886916,0.997333218,0.021335198,0.003364141,0.000601488,0.003044497,0.029569525
PDK1_pS241,0.001481815,0.002147093,0.19654504,0.094505471,0.000375897,0.000699484,0.000273986,0.000719593,0.000529036,0.000619025,0.000911395,0.00164209,0.000268137,0.001693637,0.000959579,0.000613764,0.000160367,0.000768417,0.000604017,0.005381617,0.000724757,0.0012634,0.000590889,0.230656302,0.002862616,0.001077339,0.017351987,0.001750126,0.000550783,0.000543858,0.000632099,0.0008784,0.000599462,0.001601237,0.00173567
PKC-alpha_pS657,0.00133894,0.000348047,0.001167868,0.000701402,0.000306461,0.000533958,0.003889456,0.000510298,0.000559484,0.000556546,0.001705046,0.001263597,0.000259829,0.000647795,0.001199094,0.000501469,0.000159532,0.002143167,0.000794147,0.001540016,0.000539618,0.001938832,0.00099425,0.001758843,0.000795863,0.000654136,0.000935557,0.000779979,0.000628016,0.000640787,0.004353642,0.000448817,0.015318776,0.003214746,0.004692185
PRAS40_pT246,0.000668012,0.000324342,0.000984402,0.000648404,0.000339904,0.000642386,0.000253197,0.003207837,0.000574072,0.000782947,0.001091258,0.001141718,0.000702669,0.000412231,0.000545658,0.003406733,0.000159231,0.001085872,0.010802328,0.011164696,0.183349579,0.000340624,0.005853204,0.000572595,0.001133349,0.000401464,0.00032004,0.00098853,0.002537844,0.000679249,0.000652391,0.000388443,0.00065981,0.030729087,0.001057199
Rb_pS807_S811,0.000559173,0.00042807,0.000652718,0.0013269,0.000836532,0.000825221,0.000268465,0.015922942,0.001198408,0.000629133,0.001137541,0.001266071,0.000260686,0.008582903,0.001337721,0.000585474,0.000233362,0.000436938,0.000775826,0.00450787,0.000495077,0.010495404,0.001310376,0.008849134,0.002389813,0.037857783,0.000853072,0.001090345,0.998238636,0.000599848,0.003738719,0.00282407,0.000548637,0.001773614,0.013990205
S6_pS235_S236,0.002190944,0.000618691,0.000674098,0.004617769,0.026265833,0.001813723,0.000248285,0.003781128,0.007080555,0.000615775,0.000491139,0.001187043,0.001063588,0.003948013,0.000542197,0.047409373,0.000360569,0.001745618,0.062748817,0.015502913,0.00716988,0.000845779,0.830887927,0.001531464,0.000991985,0.012188278,0.001357851,0.001404863,0.000647837,0.295484349,0.000819861,0.00132196,0.000699687,0.002028405,0.001393996
Src_pY416,0.000564278,0.00035161,0.002271684,0.00203927,0.005865857,0.002744799,0.000396464,0.001181917,0.000638894,0.000540842,0.004360709,0.000906975,0.000288507,0.011149536,0.000431778,0.002352227,0.001020645,0.004507443,0.000582308,0.281294235,0.000334845,0.006630425,0.000563437,0.001857622,0.05892617,0.00177078,0.000441916,0.004116182,0.000559708,0.000577212,0.003839121,0.000652312,0.37285532,0.002871708,0.003079869
